Venue,Venue Size,Venue Type,Venue Page,Artist,Show Title,Show Date,Show Information,Ticket Purchase Page
Snow Park Outdoor Amphitheater,Large,Outdoors,https://www.deervalley.com/things-to-do/activities/concerts,Maren Morris,Maren Morris,7/29/2025,https://www.axs.com/events/947868/maren-morris-tickets,https://tix.axs.com/%2blnCJwAAAAAtZb99AAAAAACX%2fv%2f%2f%2fwD%2f%2f%2f%2f%2fBXRoZW1lAP%2f%2f%2f%2f%2f%2f%2f%2f%2f%2f?axssid=&locale=en-US&originalReferringURL=
Snow Park Outdoor Amphitheater,Large,Outdoors,https://www.deervalley.com/things-to-do/activities/concerts,The Beach Boys,The Beach Boys,8/1/2025,https://deervalleymusicfestival.org/event/id/36639/,https://my.usuo.org/36639/36709
Snow Park Outdoor Amphitheater,Large,Outdoors,https://www.deervalley.com/things-to-do/activities/concerts,The Beach Boys,The Beach Boys,8/2/2025,https://deervalleymusicfestival.org/event/id/36639/,https://my.usuo.org/36639/36713
Delta Center,Large,Indoors,https://www.deltacenter.com/event-type/concert/,Laufey,A Matter of Time Tour,10/6/2025,https://www.deltacenter.com/events/laufey/,https://seatgeek.com/laufey-tickets/salt-lake-city-utah-delta-center-1-2025-10-06-7-30-pm/concert/17511870?aid=16139&pid=website&rid=52925
Delta Center,Large,Indoors,https://www.deltacenter.com/event-type/concert/,Suki Waterhouse,A Matter of Time Tour,10/6/2025,https://www.deltacenter.com/events/laufey/,https://seatgeek.com/laufey-tickets/salt-lake-city-utah-delta-center-1-2025-10-06-7-30-pm/concert/17511870?aid=16139&pid=website&rid=52925
Delta Center,Large,Indoors,https://www.deltacenter.com/event-type/concert/,Tate McCray,Miss Possessive TourTM,10/7/2025,https://www.deltacenter.com/events/tate-mcrae/,https://seatgeek.com/tate-mcrae-tickets/salt-lake-city-utah-delta-center-1-2025-10-07-7-30-pm/concert/17121248?aid=16139&pid=website&rid=22725
Delta Center,Large,Indoors,https://www.deltacenter.com/event-type/concert/,Alessi Rose,Miss Possessive TourTM,10/7/2025,https://www.deltacenter.com/events/tate-mcrae/,https://seatgeek.com/tate-mcrae-tickets/salt-lake-city-utah-delta-center-1-2025-10-07-7-30-pm/concert/17121248?aid=16139&pid=website&rid=22725
Delta Center,Large,Indoors,https://www.deltacenter.com/event-type/concert/,Benson Boone,American Heart World Tour,10/8/2025,https://www.deltacenter.com/events/benson-boone/,https://seatgeek.com/benson-boone-tickets/salt-lake-city-utah-delta-center-1-2025-10-08-8-pm/concert/17179887?aid=16139&pid=website&rid=50525
Delta Center,Large,Indoors,https://www.deltacenter.com/event-type/concert/,Benson Boone,American Heart World Tour,10/9/2025,https://www.deltacenter.com/events/benson-boone-2/,http://seatgeek.com/benson-boone-tickets/salt-lake-city-utah-delta-center-1-2025-10-09-8-pm/concert/17510466?aid=16139&pid=website&rid=50725
Delta Center,Large,Indoors,https://www.deltacenter.com/event-type/concert/,Benson Boone,American Heart World Tour,10/11/2025,https://www.deltacenter.com/events/benson-boone-3/,https://seatgeek.com/benson-boone-tickets/salt-lake-city-utah-delta-center-1-2025-10-11-8-pm/concert/17513423?aid=16139&pid=website&rid=50825
Delta Center,Large,Indoors,https://www.deltacenter.com/event-type/concert/,Eric Church,Free the Machine Tour,10/23/2025,https://www.deltacenter.com/events/eric-church/,https://seatgeek.com/eric-church-tickets/salt-lake-city-utah-delta-center-1-2025-10-23-7-30-pm/concert/17473041?aid=16139&pid=website&rid=43025
Delta Center,Large,Indoors,https://www.deltacenter.com/event-type/concert/,Charles Wesley Godwin,Free the Machine Tour,10/23/2025,https://www.deltacenter.com/events/eric-church/,https://seatgeek.com/eric-church-tickets/salt-lake-city-utah-delta-center-1-2025-10-23-7-30-pm/concert/17473041?aid=16139&pid=website&rid=43025
Delta Center,Large,Indoors,https://www.deltacenter.com/event-type/concert/,Ben Rector,The Richest Man in the World Tour,11/15/2025,https://www.deltacenter.com/events/ben-rector/,https://seatgeek.com/ben-rector-tickets/salt-lake-city-utah-delta-center-1-2025-11-15-7-30-pm/concert/6407578?aid=16139&pid=website&rid=111524
Eccles Theater,Large,Indoors,https://www.saltlakecountyarts.org/venues/eccles-theater#events,Tulum,Steppin’ on Main: Tulum,6/13/2025,https://www.saltlakecountyarts.org/events/steppin-on-main-tulum/,Free admission
Eccles Theater,Large,Indoors,https://www.saltlakecountyarts.org/venues/eccles-theater#events,Susan Bush and Her Band,Steppin’ on Main: Susan Bush and Her Band,6/20/2025,https://www.saltlakecountyarts.org/events/steppin-on-main-susan-bush-and-her-band/,Free admission
Eccles Theater,Large,Indoors,https://www.saltlakecountyarts.org/venues/eccles-theater#events,Flamingo Jazz,Steppin’ On Main: Flamingo Jazz,6/27/2025,https://www.saltlakecountyarts.org/events/steppin-on-main-flamingo-jazz/,Free admission
Eccles Theater,Large,Indoors,https://www.saltlakecountyarts.org/venues/eccles-theater#events,America,The Encore Tour,9/19/2025,https://www.saltlakecountyarts.org/events/america-the-encore-tour-2025/,https://my.arttix.org/36759/
Eccles Theater,Large,Indoors,https://www.saltlakecountyarts.org/venues/eccles-theater#events,Barrage á Trois,Steppin’ On Main: Barrage á Trois,9/19/2025,https://www.saltlakecountyarts.org/events/steppin-on-main-barrage-a-trois/,Free admission
Eccles Theater,Large,Indoors,https://www.saltlakecountyarts.org/venues/eccles-theater#events,The Wright Brothers,Steppin’ On Main: The Wright Brothers,9/26/2025,https://www.saltlakecountyarts.org/events/steppin-on-main-the-wright-brothers/,Free admission
Eccles Theater,Large,Indoors,https://www.saltlakecountyarts.org/venues/eccles-theater#events,Celtic Thunder,An Evening with Celtic Thunder,10/15/2025,https://www.saltlakecountyarts.org/events/celtic-thunder-2/,https://my.arttix.org/36410/
Eccles Theater,Large,Indoors,https://www.saltlakecountyarts.org/venues/eccles-theater#events,The Witcher in Concert,The Witcher in Concert,10/16/2025,https://www.saltlakecountyarts.org/events/the-witcher-in-concert/,https://my.arttix.org/37147/
Eccles Theater,Large,Indoors,https://www.saltlakecountyarts.org/venues/eccles-theater#events,Alicia Villarreal,Alicia Villarreal,10/17/2025,https://www.saltlakecountyarts.org/events/alicia-villarreal/,https://my.arttix.org/36918/
Eccles Theater,Large,Indoors,https://www.saltlakecountyarts.org/venues/eccles-theater#events,Ludovico Einaudi,The Summer Portraits Tour,10/18/2025,https://www.saltlakecountyarts.org/events/ludovico-einaudi/,https://my.arttix.org/35835/
Eccles Theater,Large,Indoors,https://www.saltlakecountyarts.org/venues/eccles-theater#events,Neko Case,Fall Tour 2025,11/19/2025,https://www.saltlakecountyarts.org/events/neko-case/,https://my.arttix.org/36753/
